app_id,pub_id,publication_date,publication_year,project_start_date,months_since_project_start,publication_before_or_after_policy,title,doi,pubmed_id,journal
54803,9370,2023-10-17,2023,2019-10-29,47,before_policy,Use of statins and risk of uterine leiomyoma: A cohort study in the UK Biobank,10.1111/jebm.12559,37847602,Journal of Evidence-Based Medicine
54803,10200,2023-08-03,2023,2019-10-29,45,before_policy,Genetic Determinants of the Association between Osteoarthritis and Psychiatric Disorders,10.1155/2023/5253920,40224608,Depression and Anxiety
54803,10453,2022-08-23,2022,2019-10-29,33,before_policy,Genetic predispositions to psychiatric disorders and the risk of COVID-19,10.1186/s12916-022-02520-z,35999565,BMC Medicine
54803,10455,2022-08-24,2022,2019-10-29,33,before_policy,The role of genetic predisposition in cardiovascular risk after cancer diagnosis: a matched cohort study of the UK Biobank,10.1038/s41416-022-01935-y,36002750,British Journal of Cancer
54803,10645,2022-11-01,2022,2019-10-29,36,before_policy,Association of sleep behaviour and pattern with the risk of glaucoma: a prospective cohort study in the UK Biobank,10.1136/bmjopen-2022-063676,36319053,BMJ Open
54803,10859,2022-12-29,2022,2019-10-29,38,before_policy,Circulating gamma-glutamyl transpeptidase and risk of pancreatic cancer: A prospective cohort study in the UK Biobank,10.1002/cam4.5556,36583230,Cancer Medicine
54803,10977,2023-01-19,2023,2019-10-29,38,before_policy,Trends in incident diagnoses and drug prescriptions for anxiety and depression during the COVID-19 pandemic: an 18-month follow-up study based on the UK Biobank,10.1038/s41398-023-02315-7,36653375,Translational Psychiatry
54803,11018,2023-01-31,2023,2019-10-29,39,before_policy,The Causal Association of Irritable Bowel Syndrome with Multiple Disease Outcomes: A Phenome-Wide Mendelian Randomization Study,10.3390/jcm12031106,36769754,Journal of Clinical Medicine
54803,11110,2023-02-20,2023,2019-10-29,39,before_policy,Prediction of Suicidal Behaviors in the Middle-aged Population: Machine Learning Analyses of UK Biobank,10.2196/43419,36805366,JMIR Public Health and Surveillance
54803,11126,2023-02-23,2023,2019-10-29,39,before_policy,The Association of Physical Activity Behaviors and Patterns With Aging Acceleration: Evidence From the UK Biobank,10.1093/gerona/glad064,36815559,The Journals of Gerontology Series A
54803,11238,2023-03-27,2023,2019-10-29,40,before_policy,Genetic Associations Between Stress-Related Disorders and Autoimmune Disease,10.1176/appi.ajp.20220364,37002690,American Journal of Psychiatry
54803,11461,2023-05-18,2023,2019-10-29,42,before_policy,Adverse health consequences of undiagnosed hearing loss at middle age: A prospective cohort study with the UK Biobank,10.1016/j.maturitas.2023.05.002,37243993,Maturitas
54803,11698,2024-07-08,2024,2019-10-29,56,after_policy,Risk of Cardiovascular Disease Hospitalization After Common Psychiatric Disorders: Analyses of Disease Susceptibility and Progression Trajectory in the UK Biobank,10.1007/s43657-023-00134-w,39583312,Phenomics
54803,12062,2024-05-16,2024,2019-10-29,54,before_policy,Association of pre-existing depression and anxiety with Omicron variant infection,10.1038/s41380-024-02594-6,38755244,Molecular Psychiatry
54803,12302,2022-07-15,2022,2019-10-29,32,before_policy,Medical conditions associated with coffee consumption: Disease-trajectory and comorbidity network analyses of a prospective cohort study in UK Biobank,10.1093/ajcn/nqac148,35849013,American Journal of Clinical Nutrition
54803,12460,2022-03-22,2022,2019-10-29,28,before_policy,The influence of childhood asthma on adult height: evidence from the UK Biobank,10.1186/s12916-022-02289-1,35313867,BMC Medicine
54803,12741,2024-07-31,2024,2019-10-29,57,after_policy,"Cardiovascular Disease, Genetic Susceptibility, and Risk of Psychiatric Disorders and Suicide Attempt: A Community-Based Matched Cohort Study Based on the UK Biobank",10.1161/jaha.123.031280,39082195,Journal of the American Heart Association
54803,12867,2024-01-01,2024,2019-10-29,50,before_policy,The Time-Varying Impact of COVID-19 on the Acute Kidney Disorders: A Historical Matched Cohort Study and Mendelian Randomization Analysis,10.34133/hds.0159,39011273,Health Data Science
54803,13003,2024-08-12,2024,2019-10-29,57,after_policy,Disease Modules Associated with Unfavorable Sleep Patterns and Their Genetic Determinants: A Prospective Cohort Study of the UK Biobank,10.1007/s43657-023-00144-8,39723226,Phenomics
54803,13024,2024-09-04,2024,2019-10-29,58,after_policy,The association of psychological and trauma-related factors with biological and facial aging acceleration: evidence from the UK Biobank,10.1186/s12916-024-03578-7,39227814,BMC Medicine
54803,13196,2024-10-25,2024,2019-10-29,59,after_policy,Association Between Early-Life and Premorbid Measurements of Body Composition and Risk of Motor Neuron Disease: A Prospective Cohort Study in the UK Biobank,10.1002/ana.27109,39455418,Annals of Neurology
54803,13224,2024-10-15,2024,2019-10-29,59,after_policy,Association of psychosocial state with subsequent risk of dementia: a prospective cohort study based on the UK Biobank,10.1186/s13195-024-01592-8,39407224,Alzheimer's Research & Therapy
54803,13265,2024-10-07,2024,2019-10-29,59,after_policy,"The association between patterns of exposure to adverse life events and the risk of chronic kidney disease: a prospective cohort study of 140,997 individuals",10.1038/s41398-024-03114-4,39375339,Translational Psychiatry
54803,13344,2024-01-01,2024,2019-10-29,50,before_policy,Predicting suicidal behavior in individuals with depression over 50 years of age: Evidence from the UK biobank,10.1177/20552076241287450,39411544,Digital Health
54803,13917,2022-04-30,2022,2019-10-29,30,before_policy,"Physical activity patterns, genetic susceptibility, and risk of hip/knee osteoarthritis: a prospective cohort study based on the UK Biobank",10.1016/j.joca.2022.04.004,35504554,Osteoarthritis and Cartilage
54803,14010,2022-06-06,2022,2019-10-29,31,before_policy,Health consequences of early-onset compared with late-onset type 2 diabetes mellitus,10.1093/pcmedi/pbac015,35774110,Precision Clinical Medicine
54803,14415,2025-02-11,2025,2019-10-29,63,after_policy,Psychiatric disorders and following risk of chronic kidney disease: a prospective cohort study from UK Biobank,10.1186/s12888-024-06461-0,39934692,BMC Psychiatry
54803,14587,2024-11-01,2024,2019-10-29,60,after_policy,Association of handgrip strength with aortic stenosis among adults aged 60 years and older: evidence from the 157097 UK Biobank participants.,10.26599/1671-5411.2024.11.003,39734654,Journal of Geriatric Cardiology
54803,15252,2025-05-22,2025,2019-10-29,66,after_policy,Social Isolation Is Associated With the Acceleration of Death and Incident Cardiovascular Disease in Adults With Chronic Kidney Disease,10.1161/jaha.124.038951,40401602,Journal of the American Heart Association
54803,16148,2025-07-18,2025,2019-10-29,68,after_policy,Disease clusters and their genetic determinants following a diagnosis of depression: analyses based on a novel three-dimensional disease network approach,10.1038/s41380-025-03120-y,40681841,Molecular Psychiatry
54803,17947,2026-04-18,2026,2019-10-29,77,after_policy,Genetics of educational resilience after adverse childhood experiences,10.1016/j.ebiom.2026.106260,42001614,EBioMedicine
54803,18477,2026-01-24,2026,2019-10-29,74,after_policy,DiNetxify - a python package for three-dimensional disease network analysis based on electronic health record data,10.1007/s10654-025-01360-4,41579291,European Journal of Epidemiology
54803,19186,2025-10-14,2025,2019-10-29,71,after_policy,Disease trajectory and mortality among sepsis patients: a prospective cohort study,10.1186/s12879-025-11701-z,41087968,BMC Infectious Diseases
54803,19482,2025-09-17,2025,2019-10-29,70,after_policy,GPR15 differentially regulates the effects of cigarette smoke exposure on Crohn's disease and ulcerative colitis,10.1038/s41392-025-02384-8,40957881,Signal Transduction and Targeted Therapy
54803,19528,2025-09-10,2025,2019-10-29,70,after_policy,The Contribution of Genetic Risk and Lifestyle Factors in the Progression of Diabetes to Diabetic Kidney Disease: A Prospective Cohort Study,10.1111/1753-0407.70141,40931579,Journal of Diabetes
54803,19691,2025-08-22,2025,2019-10-29,69,after_policy,Comorbidity patterns associated with severe COVID-19 outcomes: A cohort study based on the UK Biobank,10.1371/journal.pone.0329701,40845057,PLOS ONE
54803,19846,2026-06-01,2026,2019-10-29,79,after_policy,Shared genetic architecture and pathways linking major depressive disorder and autoimmune thyroid disease: insights from common and rare variants,10.1038/s41398-026-04146-8,42225622,Translational Psychiatry
54803,20524,2026-06-26,2026,2019-10-29,79,after_policy,Genomic structural equation modelling of 12 cancers identifies a latent pan-cancer susceptibility factor and shared determinants of carcinogenesis,10.1016/j.ebiom.2026.106356,42361404,EBioMedicine
54861,9222,2023-12-05,2023,2020-04-06,43,before_policy,Polygenic risk score phenome-wide association study reveals an association between endometriosis and testosterone,10.1186/s12916-023-03184-z,38049874,BMC Medicine
54861,9302,2023-10-30,2023,2020-04-06,42,before_policy,Evidence of shared genetic factors in the etiology of gastrointestinal disorders and endometriosis and clinical implications for disease management,10.1016/j.xcrm.2023.101250,37909040,Cell Reports Medicine
54861,10387,2023-07-06,2023,2020-04-06,39,before_policy,Genomic characterisation of the overlap of endometriosis with 76 comorbidities identifies pleiotropic and causal mechanisms underlying disease risk,10.1007/s00439-023-02582-w,37410157,Human Genetics
54861,15347,2025-05-13,2025,2020-04-06,61,after_policy,Interaction between genetic risk and comorbid conditions in endometriosis,10.1016/j.xhgg.2025.100456,40369874,Human Genetics and Genomics Advances
54874,15083,2025-06-03,2025,2020-04-29,61,after_policy,Vulnerability to Pollen-Related Asthma Hospital Admissions in the UK Biobank: A Case-Crossover Study,10.1111/all.16612,40462398,Allergy
54928,10732,2021-11-19,2021,2020-01-31,21,before_policy,"Novel disease associations with schizophrenia genetic risk revealed in ~400,000 UK Biobank participants",10.1038/s41380-021-01387-5,34799693,Molecular Psychiatry
55005,7240,2021-12-02,2021,2020-01-14,22,before_policy,Association of a Healthy Lifestyle With All-Cause and Cause-Specific Mortality Among Individuals With Type 2 Diabetes: A Prospective Study in UK Biobank.,10.2337/dc21-1512,34857534,Diabetes Care
55005,8129,2022-10-10,2022,2020-01-14,32,before_policy,Sex-Specific Associations of Dietary Iron Intake with Brain Iron Deposition on Imaging and Incident Dementia: A Prospective Cohort Study,10.1007/s12603-022-1852-2,36259584,"The journal of nutrition, health & aging"
55005,8375,2023-11-06,2023,2020-01-14,45,before_policy,Associations of the Mediterranean-DASH Intervention for Neurodegenerative Delay diet with brain structural markers and their changes,10.1002/alz.13521,37932860,Alzheimer's & Dementia
55005,8853,2024-01-29,2024,2020-01-14,48,before_policy,"Cardiovascular risk burden, dementia risk and brain structural imaging markers: a study from UK Biobank",10.1136/gpsych-2023-101209,38292861,General Psychiatry
55005,9035,2023-10-27,2023,2020-01-14,45,before_policy,Prospective study of depressive symptoms and incident cardiovascular diseases in people with type 2 diabetes,10.1016/j.jad.2023.10.145,39491152,Journal of Affective Disorders
55005,9589,2023-09-11,2023,2020-01-14,43,before_policy,Denture use and risk for cardiometabolic disease: observational and Mendelian randomization analyses,10.1093/eurjpc/zwad295,37697428,European Journal of Preventive Cardiology
55005,10694,2022-11-16,2022,2020-01-14,34,before_policy,Sleep Duration and Risks of Incident Cardiovascular Disease and Mortality Among People With Type 2 Diabetes.,10.2337/dc22-1127,36383480,Diabetes Care
55005,10906,2023-01-03,2023,2020-01-14,35,before_policy,Age- and sex-specific modifiable risk factor profiles of dementia: evidence from the UK Biobank,10.1007/s10654-022-00952-8,36593335,European Journal of Epidemiology
55005,11423,2023-05-08,2023,2020-01-14,39,before_policy,"Prevalent stroke, age of its onset, and post-stroke lifestyle in relation to dementia: A prospective cohort study",10.1002/alz.13122,37157186,Alzheimer's & Dementia
55005,14199,2024-11-07,2024,2020-01-14,57,after_policy,Associations of sugary beverage intake with type 2 diabetes and the role of physical activity: a prospective cohort study,10.1186/s12937-024-01006-3,39511567,Nutrition Journal
55005,14349,2024-11-25,2024,2020-01-14,58,after_policy,Associations of an overall healthy lifestyle with the risk of metabolic dysfunction-associated fatty liver disease,10.1186/s12889-024-20663-x,39587552,BMC Public Health
55005,14417,2025-02-10,2025,2020-01-14,60,after_policy,Circulating metabolomic profile of the MIND diet and its relation to cognition in middle-aged and older adults,10.1002/imo2.61,0,iMetaOmics
55005,16671,2025-10-22,2025,2020-01-14,69,after_policy,The influence of socioeconomic disparities on the association of physical behavior with incident type 2 diabetes,10.1186/s12889-025-24359-8,41126087,BMC Public Health
55005,17092,2025-12-19,2025,2020-01-14,71,after_policy,Accelerometer-measured weekend catch-up sleep and incident dementia: A prospective cohort study,10.1002/alz.71001,41416569,Alzheimer's & Dementia
55005,17326,2026-03-20,2026,2020-01-14,74,after_policy,Genetic evidence for a causal protective effect of GLP-1 receptor agonists on paralytic ileus but not on other gastrointestinal events,10.1097/md.0000000000048089,41861181,Medicine
55005,17661,2026-02-23,2026,2020-01-14,73,after_policy,Associations of a behavioral and mental health score with all-cause and cause-specific mortality and life expectancy: two nationwide cohort studies from the UK and US,10.1016/j.jad.2026.121500,41740762,Journal of Affective Disorders
55005,17958,2026-04-17,2026,2020-01-14,75,after_policy,"Associations of plant-based diets with all-cause and cause-specific mortality and life expectancy among participants with cardiometabolic disorders from UK, US, and China",10.1093/eurjpc/zwag220,41999038,European Journal of Preventive Cardiology
