website_page,website_index_on_page,website_start_date,website_start_date_text,website_title,website_institution,website_url,match_status,match_method,matched_app_id,schema27_title,schema27_institution,candidate_app_ids
397,9,2022-08-25,25 August 2022,Racial Disparities in Head and Neck Cancer Diagnosis and Surgical Outcomes in the UK: A Retrospective Cohort Analysis,"University of Leicester, Great Britain",https://www.ukbiobank.ac.uk/projects/racial-disparities-in-head-and-neck-cancer-diagnosis-and-surgical-outcomes-in-the-uk-a-retrospective-cohort-analysis/,matched,unique_normalized_title,91747,Racial Disparities in Head and Neck Cancer Diagnosis and Surgical Outcomes in the UK: A Retrospective Cohort Analysis,University of Leicester,91747
397,10,2022-08-25,25 August 2022,Highly accurate whole genome imputation for use in massive genome wide association studies,"23andMe, Inc., United States of America",https://www.ukbiobank.ac.uk/projects/highly-accurate-whole-genome-imputation-for-use-in-massive-genome-wide-association-studies/,matched,unique_normalized_title,91775,Highly accurate whole genome imputation for use in massive genome wide association studies,"23andMe, Inc.",91775
398,1,2022-08-25,25 August 2022,"Associations of chronic diseases with physical activity, muscle strength, lung function and cognitive function","Shanghai University of Sport, China",https://www.ukbiobank.ac.uk/projects/associations-of-chronic-diseases-with-physical-activity-muscle-strength-lung-function-and-cognitive-function/,matched,unique_normalized_title,92476,"Associations of chronic diseases with physical activity, muscle strength, lung function and cognitive function",Shanghai University of Sport,92476
398,2,2022-08-25,25 August 2022,Development and validation of enhanced prediction models based on polygenic analysis and clinical factors for chronic diseases,"Nanfang Hospital, Southern Medical University, China",https://www.ukbiobank.ac.uk/projects/development-and-validation-of-enhanced-prediction-models-based-on-polygenic-analysis-and-clinical-factors-for-chronic-diseases/,matched,unique_normalized_title,92668,Development and validation of enhanced prediction models based on polygenic analysis and clinical factors for chronic diseases,"Nanfang Hospital, Southern Medical University",92668
398,3,2022-08-25,25 August 2022,"Deciphering chronic disease – association studies of genome, exposome and phenome","Fudan University, China",https://www.ukbiobank.ac.uk/projects/deciphering-chronic-disease-association-studies-of-genome-exposome-and-phenome/,matched,unique_normalized_title,92718,"Deciphering chronic disease - association studies of genome, exposome and phenome",Fudan University,92718
398,4,2022-08-25,25 August 2022,"The impacts of lifestyle and regular medication use on fracture healing, postoperative complications, and long-term outcomes after fracture","Seoul National University, Korea (South)",https://www.ukbiobank.ac.uk/projects/the-impacts-of-lifestyle-and-regular-medication-use-on-fracture-healing-postoperative-complications-and-long-term-outcomes-after-fracture/,matched,unique_normalized_title,82849,"The impacts of lifestyle and regular medication use on fracture healing, postoperative complications, and long-term outcomes after fracture",Seoul National University,82849
398,5,2022-08-25,25 August 2022,Deciphering of the casual genetic relationships between rheumatoid arthritis and varying comorbidities,"Tel Aviv University, Israel",https://www.ukbiobank.ac.uk/projects/deciphering-of-the-casual-genetic-relationships-between-rheumatoid-arthritis-and-varying-comorbidities/,matched,unique_normalized_title,85194,Deciphering of the casual genetic relationships between rheumatoid arthritis and varying comorbidities,Tel Aviv University,85194
398,6,2022-08-25,25 August 2022,Integrative analysis of inferred molecular traits and human phenotypic variation,"University of Galway, Ireland",https://www.ukbiobank.ac.uk/projects/integrative-analysis-of-inferred-molecular-traits-and-human-phenotypic-variation/,matched,unique_normalized_title,74519,Integrative analysis of inferred molecular traits and human phenotypic variation,University of Galway,74519
398,7,2022-08-25,25 August 2022,The Interaction Between Genetics of the Renin Angiotensin Aldosterone System and Exercise Responsiveness and Performance.,"Springfield College, United States of America",https://www.ukbiobank.ac.uk/projects/the-interaction-between-genetics-of-the-renin-angiotensin-aldosterone-system-and-exercise-responsiveness-and-performance/,matched,unique_normalized_title,75671,The Interaction Between Genetics of the Renin Angiotensin Aldosterone System and Exercise Responsiveness and Performance.,Springfield College,75671
398,8,2022-08-25,25 August 2022,Genetic and non-genetic determinants of complex diseases,"University of Oklahoma Health Sciences Center, United States of America",https://www.ukbiobank.ac.uk/projects/genetic-and-non-genetic-determinants-of-complex-diseases/,matched,unique_normalized_title,78635,Genetic and non-genetic determinants of complex diseases,University of Oklahoma Health Sciences Center,78635
398,9,2022-08-22,22 August 2022,Constructing a diagnostic-prediction model for Attention-Deficit Hyperactivity Disorder,"Tohoku University, Japan",https://www.ukbiobank.ac.uk/projects/constructing-a-diagnostic-prediction-model-for-attention-deficit-hyperactivity-disorder/,matched,unique_normalized_title,85636,Constructing a diagnostic-prediction model for Attention-Deficit Hyperactivity Disorder,Tohoku University,85636
398,10,2022-08-19,19 August 2022,Does planetary health mean population health? Adherence to a planetary health diet and non-communicable disease risk and survival,"University of Zurich, Switzerland",https://www.ukbiobank.ac.uk/projects/does-planetary-health-mean-population-health-adherence-to-a-planetary-health-diet-and-non-communicable-disease-risk-and-survival/,matched,unique_normalized_title,81738,Does planetary health mean population health? Adherence to a planetary health diet and non-communicable disease risk and survival,University of Zurich,81738
399,1,2022-08-15,15 August 2022,Genome-wide association study of renal cell carcinoma,"National Cancer Institute, United States of America",https://www.ukbiobank.ac.uk/projects/genome-wide-association-study-of-renal-cell-carcinoma/,matched,unique_normalized_title,86140,Genome-wide association study of renal cell carcinoma,National Cancer Institute,86140
399,2,2022-08-10,10 August 2022,Risk factors and long-term health impacts of genetically determined clonal hematopoiesis,"Peking University, China",https://www.ukbiobank.ac.uk/projects/risk-factors-and-long-term-health-impacts-of-genetically-determined-clonal-hematopoiesis/,matched,unique_normalized_title,86473,Risk factors and long-term health impacts of genetically determined clonal hematopoiesis,Peking University,86473
399,3,2022-08-10,10 August 2022,Influence of genetic variability on facultative intracellular bacteria recognition and persistence.,"ITQB NOVA, Portugal",https://www.ukbiobank.ac.uk/projects/influence-of-genetic-variability-on-facultative-intracellular-bacteria-recognition-and-persistence/,matched,unique_normalized_title,86537,Influence of genetic variability on facultative intracellular bacteria recognition and persistence.,ITQB NOVA,86537
399,4,2022-08-10,10 August 2022,Combining multiple or high-dimensional biomarkers to improve accuracy for detecting COVID-19 virus infection and antibody,"NI of Child Health and Human Development, United States of America",https://www.ukbiobank.ac.uk/projects/combining-multiple-or-high-dimensional-biomarkers-to-improve-accuracy-for-detecting-covid-19-virus-infection-and-antibody/,matched,unique_normalized_title,86711,Combining multiple or high-dimensional biomarkers to improve accuracy for detecting COVID-19 virus infection and antibody,NI of Child Health and Human Development,86711
399,5,2022-08-10,10 August 2022,the relationship between the living habits and blood biochemical parameters and stroke prognosis,"Sichuan University, China",https://www.ukbiobank.ac.uk/projects/the-relationship-between-the-living-habits-and-blood-biochemical-parameters-and-stroke-prognosis/,matched,unique_normalized_title,89023,the relationship between the living habits and blood biochemical parameters and stroke prognosis,Sichuan University,89023
399,6,2022-08-10,10 August 2022,Study on the complex associations of physical and mental diseases with genetics and environment,"Jinan University, China",https://www.ukbiobank.ac.uk/projects/study-on-the-complex-associations-of-physical-and-mental-diseases-with-genetics-and-environment/,matched,unique_normalized_title,90162,Study on the complex associations of physical and mental diseases with genetics and environment,Jinan University,90162
399,7,2022-08-10,10 August 2022,The Relationship between Identifiable Health Risk Behaviours and the Development of Severe Mental Illness: A Model of Syndemic Contributors to Severe Mental Illness,"University of York, Great Britain",https://www.ukbiobank.ac.uk/projects/the-relationship-between-identifiable-health-risk-behaviours-and-the-development-of-severe-mental-illness-a-model-of-syndemic-contributors-to-severe-mental-illness/,matched,unique_normalized_title,91042,The Relationship between Identifiable Health Risk Behaviours and the Development of Severe Mental Illness: A Model of Syndemic Contributors to Severe Mental Illness,University of York,91042
399,8,2022-08-10,10 August 2022,Examining role of rare genetic variation on risk of common epilepsy disorders,"Emory University, United States of America",https://www.ukbiobank.ac.uk/projects/examining-role-of-rare-genetic-variation-on-risk-of-common-epilepsy-disorders/,matched,unique_normalized_title,78769,Examining role of rare genetic variation on risk of common epilepsy disorders,Emory University,78769
399,9,2022-08-10,10 August 2022,Low coverage Whole Genome Sequencing (LC-WGS) Validation for Pharmacogenetics and Risk Prediction Assessment,"PT Nalagenetik Riset Indonesia, Indonesia",https://www.ukbiobank.ac.uk/projects/low-coverage-whole-genome-sequencing-lc-wgs-validation-for-pharmacogenetics-and-risk-prediction-assessment/,matched,unique_normalized_title,82910,Low coverage Whole Genome Sequencing (LC-WGS) Validation for Pharmacogenetics and Risk Prediction Assessment,PT Nalagenetik Riset Indonesia,82910
399,10,2022-08-10,10 August 2022,CARdiovascular GENetic risk score in patients positive for SARS-CoV-2 infection Risk Stratification (CARGENCORS): validation of the significant single nucleotide polymorphisms.,"Universitat de Vic - Universitat Central de Catalunya, Spain",https://www.ukbiobank.ac.uk/projects/cardiovascular-genetic-risk-score-in-patients-positive-for-sars-cov-2-infection-risk-stratification-cargencors-validation-of-the-significant-single-nucleotide-polymorphisms/,matched,unique_normalized_title,84905,CARdiovascular GENetic risk score in patients positive for SARS-CoV-2 infection Risk Stratification (CARGENCORS): validation of the significant single nucleotide polymorphisms.,Universitat de Vic - Universitat Central de Catalunya,84905
